Days Since First Outbreak,HPAI Strain,WOAH Classification,Sampling Method
-0.6383162270347554,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.5794332437423401,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.5093344541085123,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.44764751923074386,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
0.5421473903989044,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.088917949542761,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.088917949542761,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.1449969812498233,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.088917949542761,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.677571549229699,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.677571549229699,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.6439241302054617,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.6859834039857583,0.31433254148157475,1.383102502285652,1.1965078580595363
0.5141078745453732,0.31433254148157475,-3.0673114878991123,0.5185325673390087
-1.485109605811395,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.601864856425165,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.27099856935349786,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.1085456106402327,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.1085456106402327,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.4814711714921966,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.4814711714921966,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.5039027841750214,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.324273649475207,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.24492852235147455,0.31433254148157475,1.383102502285652,1.1965078580595363
1.088917949542761,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7644940483756454,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.4029605271023093,0.31433254148157475,1.383102502285652,1.1965078580595363
-0.6046688080105181,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.6439241302054617,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.6439241302054617,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.677571549229699,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.6439241302054617,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.1029377074695266,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.6747675976443459,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.5289621152059841,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.5289621152059841,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.500922599352453,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.2513709082560261,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.2513709082560261,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.2513709082560261,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.2513709082560261,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.2513709082560261,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.2513709082560261,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.2513709082560261,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.2513709082560261,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.2513709082560261,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.23454719874390742,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.17005631228078588,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.5039027841750214,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.5039027841750214,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.5039027841750214,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.5039027841750214,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2944408980073834,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2832250916659709,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2832250916659709,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2523816242270867,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2439697694710274,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2439697694710274,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2299500115442619,-3.072051733612544,1.383102502285652,1.1965078580595363
-1.185086786178612,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7616900967902923,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7616900967902923,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7616900967902923,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7616900967902923,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.601864856425165,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.49448021344790144,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.1057416590548796,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.139389078079117,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.139389078079117,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.3056567043487959,0.31433254148157475,-3.0673114878991123,0.5185325673390087
-1.2832250916659709,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2635974305684992,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2635974305684992,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2635974305684992,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2523816242270867,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2523816242270867,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2439697694710274,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2271460599589088,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1906946893493182,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1458314639836686,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.8009454189852359,0.31433254148157475,-0.10036882777593611,-2.193368595543102
-0.7056110650832301,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7056110650832301,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.31222336039994925,0.31433254148157475,-0.10036882777593611,-2.193368595543102
0.31222336039994925,0.31433254148157475,-0.10036882777593611,-2.193368595543102
0.31222336039994925,0.31433254148157475,-0.10036882777593611,-2.193368595543102
1.1057416590548796,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.1057416590548796,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.139389078079117,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.139389078079117,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.139389078079117,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.139389078079117,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.3048222216149505,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1458314639836686,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1346156576422561,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.0925563838619594,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.0925563838619594,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.0925563838619594,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.0364773521548971,0.31433254148157475,1.383102502285652,1.1965078580595363
0.0514558629621099,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1654591250811404,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.11033884625452522,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2271460599589088,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.5570016310595152,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.5570016310595152,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.1506048844205294,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2439697694710274,0.31433254148157475,-0.10036882777593611,0.5185325673390087
1.3048222216149505,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7392584841074674,-1.3788595960654848,1.383102502285652,1.1965078580595363
-1.2243421083735557,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7925335642291765,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7841217094731172,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.7841217094731172,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
-0.11397728057372365,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.29539965088783054,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.3290470699120679,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
0.37671424686307076,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
0.4916762618625483,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.091721901128114,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2627629478346538,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2627629478346538,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2627629478346538,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2627629478346538,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2627629478346538,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2627629478346538,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2655668994200069,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2655668994200069,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2655668994200069,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2655668994200069,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2655668994200069,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.2655668994200069,0.31433254148157475,-0.10036882777593611,-0.8374180141020466
1.4338039945411936,-4.765243871159604,1.383102502285652,1.1965078580595363
-1.2243421083735557,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.2243421083735557,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.028065497398838,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.7364545325221143,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.677571549229699,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.3290470699120679,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.16080997479088122,0.31433254148157475,-0.10036882777593611,0.5185325673390087
0.8702097258852183,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.6831794524004052,-3.072051733612544,1.383102502285652,1.1965078580595363
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1738709798371996,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1458314639836686,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-0.9187113855700665,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.9187113855700665,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.9187113855700665,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.9187113855700665,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.9131034823993603,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-1.3028527527634428,0.31433254148157475,1.383102502285652,1.1965078580595363
-0.857024450692298,0.31433254148157475,1.383102502285652,1.1965078580595363
-0.857024450692298,0.31433254148157475,1.383102502285652,1.1965078580595363
-0.8317888864241201,0.31433254148157475,1.383102502285652,1.1965078580595363
-0.7140229198392894,0.31433254148157475,1.383102502285652,1.1965078580595363
0.230908764424709,0.31433254148157475,1.383102502285652,1.1965078580595363
0.230908764424709,0.31433254148157475,1.383102502285652,1.1965078580595363
0.26175223186359325,0.31433254148157475,1.383102502285652,1.1965078580595363
1.3216459311270692,0.31433254148157475,1.383102502285652,1.1965078580595363
1.3384696406391878,0.31433254148157475,1.383102502285652,1.1965078580595363
-1.2523816242270867,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1710670282518465,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1654591250811404,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.1654591250811404,0.31433254148157475,-0.10036882777593611,0.5185325673390087
-1.0196536426427785,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
-0.7392584841074674,0.31433254148157475,-0.10036882777593611,-0.15944272338151896
