,State,County,Outbreak Date,HPAI Wildbird Strain,Bird Species,WOAH Classification,FIPS Code,Latitude,Longitude,Flock Type,Flock Size,HPAI Mammal Strain,Mammal Species,Temp,Precipitation,Year,Month,Day,Outbreak Occurred
18,0,225,0,9,231,3,1011.0,32.1005,-85.7157,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
19,0,235,0,9,231,3,1013.0,31.7524,-86.6803,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
20,0,246,0,9,231,3,1015.0,33.7714,-85.826,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
21,0,295,2022-11-21 00:00:00,7,22,2,1017.0,32.9143,-85.392,23,0.0,3,40,70.1,65.07,2022.0,11.0,21.0,1
22,0,317,0,9,231,3,1019.0,34.1759,-85.6038,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
23,0,327,0,9,231,3,1021.0,32.8479,-86.7188,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
24,0,327,2023-10-27 00:00:00,9,231,3,0.0,0.0,0.0,17,306500.0,3,40,70.1,65.07,2023.0,10.0,27.0,1
25,0,331,0,9,231,3,1023.0,32.0198,-88.2632,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
26,0,347,2023-01-26 00:00:00,7,13,2,1025.0,31.6767,-87.8308,23,0.0,3,40,70.1,65.07,2023.0,1.0,26.0,1
27,0,349,0,9,231,3,1027.0,33.269,-85.8605,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
28,0,354,0,9,231,3,1029.0,33.6745,-85.5188,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
29,0,368,0,9,231,3,1031.0,31.4027,-85.9882,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
30,0,371,0,9,231,3,1033.0,34.7005,-87.8049,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
31,0,391,0,9,231,3,1035.0,31.4293,-86.9937,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
32,0,400,0,9,231,3,1037.0,32.9362,-86.2477,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
33,0,411,0,9,231,3,1039.0,31.2485,-86.4513,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
34,0,421,0,9,231,3,1041.0,31.7315,-86.3136,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
35,0,432,2022-12-13 00:00:00,7,162,2,1043.0,34.1319,-86.8676,23,0.0,3,40,70.1,65.07,2022.0,12.0,13.0,1
36,0,432,2023-01-04 00:00:00,7,193,2,1043.0,34.1319,-86.8676,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
37,0,432,2024-12-19 00:00:00,9,231,3,0.0,0.0,0.0,4,116000.0,3,40,70.1,65.07,2024.0,12.0,19.0,1
38,0,443,0,9,231,3,1045.0,31.4318,-85.611,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
39,0,445,0,9,231,3,1047.0,32.326,-87.1065,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
40,0,464,0,9,231,3,1049.0,34.4598,-85.8041,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
41,0,550,2022-11-10 00:00:00,2,22,2,1051.0,32.5966,-86.1492,23,0.0,3,40,70.1,65.07,2022.0,11.0,10.0,1
42,0,550,2022-11-10 00:00:00,2,22,2,1051.0,32.5966,-86.1492,23,0.0,3,40,70.1,65.07,2022.0,11.0,10.0,1
43,0,550,2022-11-10 00:00:00,2,22,2,1051.0,32.5966,-86.1492,23,0.0,3,40,70.1,65.07,2022.0,11.0,10.0,1
44,0,550,2022-11-10 00:00:00,2,22,2,1051.0,32.5966,-86.1492,23,0.0,3,40,70.1,65.07,2022.0,11.0,10.0,1
45,0,550,2023-04-13 00:00:00,2,13,2,1051.0,32.5966,-86.1492,23,0.0,3,40,70.1,65.07,2023.0,4.0,13.0,1
46,0,558,0,9,231,3,1053.0,31.1262,-87.1615,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
47,0,562,0,9,231,3,1055.0,34.0453,-86.0348,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
48,0,562,2023-12-12 00:00:00,9,231,3,0.0,0.0,0.0,21,80.0,3,40,70.1,65.07,2023.0,12.0,12.0,1
49,0,578,0,9,231,3,1057.0,33.7212,-87.7388,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
50,0,601,0,9,231,3,1059.0,34.4417,-87.8437,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
51,0,633,0,9,231,3,1061.0,31.0951,-85.8391,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
52,0,685,0,9,231,3,1063.0,32.8531,-87.9522,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
53,0,708,0,9,231,3,1065.0,32.7627,-87.6291,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
54,0,756,0,9,231,3,1067.0,31.5147,-85.2414,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
55,0,789,0,9,231,3,1069.0,31.1532,-85.3025,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
56,0,833,2022-12-20 00:00:00,4,127,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2022.0,12.0,20.0,1
57,0,833,2022-12-20 00:00:00,2,85,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2022.0,12.0,20.0,1
58,0,833,2022-12-20 00:00:00,7,85,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2022.0,12.0,20.0,1
59,0,833,2022-12-22 00:00:00,7,45,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2022.0,12.0,22.0,1
60,0,833,2023-01-12 00:00:00,2,85,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2023.0,1.0,12.0,1
61,0,833,2023-02-06 00:00:00,2,45,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2023.0,2.0,6.0,1
62,0,833,2023-02-28 00:00:00,7,85,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2023.0,2.0,28.0,1
63,0,833,2024-02-16 00:00:00,7,121,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2024.0,2.0,16.0,1
64,0,833,2024-08-29 00:00:00,7,45,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2024.0,8.0,29.0,1
65,0,833,2024-08-29 00:00:00,2,104,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2024.0,8.0,29.0,1
66,0,833,2024-09-18 00:00:00,2,45,2,1071.0,34.7795,-85.9994,23,0.0,3,40,70.1,65.07,2024.0,9.0,18.0,1
67,0,838,2024-08-29 00:00:00,7,193,2,1073.0,33.5543,-86.8964,23,0.0,3,40,70.1,65.07,2024.0,8.0,29.0,1
68,0,936,2022-12-08 00:00:00,2,22,2,1075.0,33.7791,-88.097,23,0.0,3,40,70.1,65.07,2022.0,12.0,8.0,1
69,0,936,2022-12-08 00:00:00,2,22,2,1075.0,33.7791,-88.097,23,0.0,3,40,70.1,65.07,2022.0,12.0,8.0,1
70,0,954,2022-12-20 00:00:00,2,13,2,1077.0,34.9014,-87.654,23,0.0,3,40,70.1,65.07,2022.0,12.0,20.0,1
71,0,958,0,9,231,3,1079.0,34.5217,-87.311,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
72,0,958,2022-12-05 00:00:00,9,231,3,0.0,0.0,0.0,21,460.0,3,40,70.1,65.07,2022.0,12.0,5.0,1
73,0,965,2024-02-06 00:00:00,2,13,0,1081.0,32.6011,-85.3555,23,0.0,3,40,70.1,65.07,2024.0,2.0,6.0,1
74,0,982,2022-02-23 00:00:00,2,8,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2022.0,2.0,23.0,1
75,0,982,2023-01-04 00:00:00,0,104,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
76,0,982,2023-01-04 00:00:00,2,104,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
77,0,982,2023-01-04 00:00:00,7,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
78,0,982,2023-01-04 00:00:00,2,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
79,0,982,2023-01-04 00:00:00,2,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
80,0,982,2023-01-04 00:00:00,2,104,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
81,0,982,2023-01-04 00:00:00,0,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
82,0,982,2023-01-04 00:00:00,0,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
83,0,982,2023-01-04 00:00:00,0,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
84,0,982,2023-01-04 00:00:00,2,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
85,0,982,2023-01-04 00:00:00,7,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
86,0,982,2023-01-04 00:00:00,2,8,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
87,0,982,2023-01-04 00:00:00,7,8,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
88,0,982,2023-05-02 00:00:00,7,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2023.0,5.0,2.0,1
89,0,982,2024-09-05 00:00:00,7,22,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2024.0,9.0,5.0,1
90,0,982,2024-09-05 00:00:00,7,22,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2024.0,9.0,5.0,1
91,0,982,2025-01-16 00:00:00,0,193,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2025.0,1.0,16.0,1
92,0,982,2025-01-16 00:00:00,2,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2025.0,1.0,16.0,1
93,0,982,2025-01-24 00:00:00,0,85,2,1083.0,34.8101,-86.9814,23,0.0,3,40,70.1,65.07,2025.0,1.0,24.0,1
94,0,1005,0,9,231,3,1085.0,32.1547,-86.6501,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
95,0,1020,0,9,231,3,1087.0,32.3859,-85.6927,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
96,0,1023,2023-04-13 00:00:00,2,13,2,1089.0,34.7631,-86.5502,23,0.0,3,40,70.1,65.07,2023.0,4.0,13.0,1
97,0,1036,0,9,231,3,1091.0,32.2477,-87.7895,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
98,0,1041,2023-01-04 00:00:00,7,193,2,1093.0,34.1366,-87.8871,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
99,0,1045,2023-11-02 00:00:00,9,231,3,0.0,0.0,0.0,3,47900.0,3,40,70.1,65.07,2023.0,11.0,2.0,1
100,0,1045,2024-08-29 00:00:00,2,45,2,1095.0,34.367,-86.3066,23,0.0,3,40,70.1,65.07,2024.0,8.0,29.0,1
101,0,1129,0,9,231,3,1097.0,30.7877,-88.2058,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
102,0,1138,0,9,231,3,1099.0,31.5709,-87.3654,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
103,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
104,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
105,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
106,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
107,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
108,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
109,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
110,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
111,0,1143,2022-11-07 00:00:00,2,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
112,0,1143,2022-11-07 00:00:00,2,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
113,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
114,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
115,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
116,0,1143,2022-11-07 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,7.0,1
117,0,1143,2022-11-16 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,16.0,1
118,0,1143,2022-11-16 00:00:00,7,22,2,1101.0,32.2203,-86.2076,23,0.0,3,40,70.1,65.07,2022.0,11.0,16.0,1
119,0,1151,2023-01-04 00:00:00,2,85,2,1103.0,34.4535,-86.8529,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
120,0,1151,2023-01-04 00:00:00,7,85,2,1103.0,34.4535,-86.8529,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
121,0,1151,2023-01-04 00:00:00,7,85,2,1103.0,34.4535,-86.8529,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
122,0,1151,2023-01-04 00:00:00,7,85,2,1103.0,34.4535,-86.8529,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
123,0,1151,2023-01-04 00:00:00,7,85,2,1103.0,34.4535,-86.8529,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
124,0,1151,2023-01-04 00:00:00,7,85,2,1103.0,34.4535,-86.8529,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
125,0,1151,2023-01-04 00:00:00,7,85,2,1103.0,34.4535,-86.8529,23,0.0,3,40,70.1,65.07,2023.0,1.0,4.0,1
126,0,1313,0,9,231,3,1105.0,32.6385,-87.2944,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
127,0,1324,0,9,231,3,1107.0,33.2808,-88.0887,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
128,0,1324,2024-12-19 00:00:00,9,231,3,0.0,0.0,0.0,21,50.0,3,40,70.1,65.07,2024.0,12.0,19.0,1
129,0,1327,0,9,231,3,1109.0,31.8027,-85.9409,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
130,0,1396,0,9,231,3,1111.0,33.2938,-85.4591,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
131,0,1459,0,9,231,3,1113.0,32.2884,-85.1849,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
132,0,1537,2023-01-03 00:00:00,7,22,2,1117.0,33.2643,-86.6607,23,0.0,3,40,70.1,65.07,2023.0,1.0,3.0,1
133,0,1579,0,9,231,3,1115.0,33.7157,-86.3146,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
134,0,1630,2022-12-20 00:00:00,7,22,2,1119.0,32.5911,-88.1988,23,0.0,3,40,70.1,65.07,2022.0,12.0,20.0,1
135,0,1630,2022-12-20 00:00:00,2,22,2,1119.0,32.5911,-88.1988,23,0.0,3,40,70.1,65.07,2022.0,12.0,20.0,1
136,0,1646,0,9,231,3,1121.0,33.3801,-86.1659,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
137,0,1648,2022-12-08 00:00:00,2,163,2,1123.0,32.8624,-85.7975,23,0.0,3,40,70.1,65.07,2022.0,12.0,8.0,1
138,0,1648,2022-12-20 00:00:00,2,13,2,1123.0,32.8624,-85.7975,23,0.0,3,40,70.1,65.07,2022.0,12.0,20.0,1
139,0,1711,0,9,231,3,1125.0,33.2896,-87.5251,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
140,0,1759,2024-09-03 00:00:00,7,193,2,1127.0,33.8033,-87.2973,23,0.0,3,40,70.1,65.07,2024.0,9.0,3.0,1
141,0,1779,0,9,231,3,1129.0,31.4076,-88.2079,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
142,0,1819,0,9,231,3,1131.0,31.9893,-87.3082,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
143,0,1837,0,9,231,3,1133.0,34.1492,-87.3737,23,0.0,3,40,70.1,65.07,0.0,0.0,0.0,0
144,1,19,2022-06-14 00:00:00,2,87,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2022.0,6.0,14.0,1
145,1,19,2022-06-14 00:00:00,2,35,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2022.0,6.0,14.0,1
146,1,19,2022-12-09 00:00:00,8,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2022.0,12.0,9.0,1
147,1,19,2023-01-30 00:00:00,0,127,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,1.0,30.0,1
148,1,19,2023-01-30 00:00:00,0,8,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,1.0,30.0,1
149,1,19,2023-02-09 00:00:00,2,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,2.0,9.0,1
150,1,19,2023-05-09 00:00:00,2,127,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,9.0,1
151,1,19,2023-05-09 00:00:00,2,141,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,9.0,1
152,1,19,2023-05-09 00:00:00,2,8,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,9.0,1
153,1,19,2023-05-09 00:00:00,2,8,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,9.0,1
154,1,19,2023-05-09 00:00:00,2,85,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,9.0,1
155,1,19,2023-05-09 00:00:00,2,104,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,9.0,1
156,1,19,2023-05-09 00:00:00,2,85,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,9.0,1
157,1,19,2023-05-09 00:00:00,7,127,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,9.0,1
158,1,19,2023-05-09 00:00:00,7,127,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,9.0,1
159,1,19,2023-05-15 00:00:00,7,104,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
160,1,19,2023-05-15 00:00:00,2,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
161,1,19,2023-05-15 00:00:00,2,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
162,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
163,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
164,1,19,2023-05-15 00:00:00,1,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
165,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
166,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
167,1,19,2023-05-15 00:00:00,7,41,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
168,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
169,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
170,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
171,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
172,1,19,2023-05-15 00:00:00,7,41,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
173,1,19,2023-05-15 00:00:00,7,41,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
174,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
175,1,19,2023-05-15 00:00:00,7,127,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
176,1,19,2023-05-15 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,5.0,15.0,1
177,1,19,2023-06-07 00:00:00,2,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
178,1,19,2023-06-07 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
179,1,19,2023-06-07 00:00:00,2,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
180,1,19,2023-06-07 00:00:00,2,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
181,1,19,2023-06-07 00:00:00,2,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
182,1,19,2023-06-07 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
183,1,19,2023-06-07 00:00:00,7,127,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
184,1,19,2023-06-07 00:00:00,7,41,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
185,1,19,2023-06-07 00:00:00,2,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
186,1,19,2023-06-07 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
187,1,19,2023-06-07 00:00:00,7,127,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
188,1,19,2023-06-07 00:00:00,2,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
189,1,19,2023-06-07 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
190,1,19,2023-06-07 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
191,1,19,2023-06-07 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
192,1,19,2023-06-07 00:00:00,7,140,2,2013.0,55.3669,-161.9805,23,0.0,3,40,70.1,65.07,2023.0,6.0,7.0,1
